filename,carton box,cracked carton box,opened carton box,wet carton box
259-jpg__jpg-jpganti-clockwise_jpg.rf.0132b71cfd7dee903815fe4beffca2a1.jpg,0,0,0,1
333-jpg__jpg-jpganti-clockwise_jpg.rf.0121e74c3358dfba1774d583f96c3523.jpg,0,0,1,0
66-jpg__jpg_jpg.rf.0141c6e7e0ada6a05f05592ac33b6103.jpg,1,0,0,0
217-jpg__jpg-jpganti-clockwise_jpg.rf.013adca7e2c4853ed2c794ad09c6b78b.jpg,0,1,0,0
115_jpg.rf.01d1cd67e689202664421a6c955dbfb4.jpg,0,0,0,1
415-jpg__jpg-jpganti-clockwise_jpg.rf.022bd969c0743ae779936bad591843bc.jpg,1,0,0,0
361-jpg__jpg_jpg.rf.023d2638c05da0163729cdbe889a04e6.jpg,1,0,0,0
505-jpg__jpg-jpganti-clockwise_jpg.rf.0218c35414a42dcf8e8732a78aec8781.jpg,0,1,0,0
696-png__jpg-jpganti-clockwise_jpg.rf.02e515b45d374929fbc7f091626a5761.jpg,0,1,0,0
353-jpg__jpg-jpganti-clockwise_jpg.rf.018f4391af0f8f8aae7e17103516ed31.jpg,1,0,0,0
667-jpg__jpg_jpg.rf.030829b33ae33efebff758ae3b4ed8ab.jpg,0,0,1,0
128-jpg__jpg_jpg.rf.0269621ae66c7db432aa0b40859b0f83.jpg,0,1,0,0
32-jpg__jpg_jpg.rf.02a8c30c3f0415561f5b7c52327221fd.jpg,0,0,1,0
222-jpg__jpg_jpg.rf.01acbc2e5fc34f0fe44f91ce00cd62b3.jpg,0,1,0,0
459-jpg__jpg-jpganti-clockwise_jpg.rf.01b454779681f548e71334f6aa099bef.jpg,0,1,0,0
485-jpg__jpg_jpg.rf.02fdc7f2b57e44753f1c5932de7cfd67.jpg,0,1,0,0
178-jpg__jpg_jpg.rf.02f03ae6adb2a91fcbc6214f37650baa.jpg,1,0,0,0
154-png__jpg-jpganti-clockwise_jpg.rf.01700bf3f8338731aa00f0fa4e97b442.jpg,1,0,0,0
536-jpg__jpg-jpganti-clockwise_jpg.rf.02451a6ed0cfcb1e100449df5ffc37ef.jpg,0,1,0,0
30-jpg__jpg-jpganti-clockwise_jpg.rf.030158f50da6927c486e8b67a50ee8b3.jpg,1,0,0,0
98-jpg__jpg-jpganti-clockwise_jpg.rf.023dc7f4c397c4eb5cf187f337a9899a.jpg,0,0,1,0
105-png__jpg_jpg.rf.033f046c1acc8867f476548d50190e3f.jpg,1,0,0,0
457-jpg__jpg_jpg.rf.0336cbe3e51665a39e83e94df8c71478.jpg,1,0,0,0
538-jpg__jpg-jpganti-clockwise_jpg.rf.01be50d09c85e4d6105e135b886051db.jpg,0,1,0,0
538-jpg__jpg-jpganti-clockwise_jpg.rf.032318e16668960a5626dfb795e7a301.jpg,0,1,0,0
455-jpg__jpg-jpganti-clockwise_jpg.rf.030d86ef62d0a96f325059297dfeb65a.jpg,1,0,0,0
1-jpg__jpg_jpg.rf.036e399ef60e6a5995e08a614fc5bfcf.jpg,1,0,0,0
347-jpg__jpg_jpg.rf.03487e5f9bf4efd0eadb77e37cf26454.jpg,1,0,0,0
279-jpg__jpg_jpg.rf.03c2aad3e1ea6485ef770975ce7b18c8.jpg,1,0,0,0
680-jpg__jpg_jpg.rf.04030ca575950e2c0ac8f2ce31db2181.jpg,1,0,0,0
139-jpg__jpg_jpg.rf.037c68151eeccfa352ba702efda20197.jpg,0,1,0,0
103_jpg.rf.04085f8e4d18a3ef1193353c5bba88c5.jpg,0,1,0,0
433-jpg__jpg-jpganti-clockwise_jpg.rf.04dd2dcd9710c27e23e7097fabb74ce4.jpg,0,0,1,0
165-jpg__jpg_jpg.rf.04647c10d383b26ba677f1079658eb33.jpg,1,0,0,0
32_jpg.rf.048970d1c42a703ea767b95e4d5c1468.jpg,1,0,1,0
379-jpg__jpg-jpganti-clockwise_jpg.rf.043e445499e9b0689b45126fb09cdc24.jpg,1,0,0,0
176-jpg__jpg-jpganti-clockwise_jpg.rf.041d0467b5a689176eff634ec6215c3e.jpg,1,0,0,0
270-jpg__jpg_jpg.rf.04580326822f4caae22036988fbc2530.jpg,1,0,0,0
613-jpg__jpg_jpg.rf.053c51a22fa3bfd93d166584d50190d8.jpg,1,1,0,0
659-jpg__jpg_jpg.rf.061ce727eebe8c1d0b298fd28dfc2586.jpg,1,1,0,0
42_jpg.rf.04ecb56ac557120a65ef1ad4d9772e2f.jpg,1,0,0,0
415-jpg__jpg_jpg.rf.043ef4cde406711a25f2eb3b3fbee7a4.jpg,1,0,0,0
655-jpg__jpg_jpg.rf.0458fb7a86674c13734867732f92495c.jpg,0,0,0,1
173-jpg__jpg-jpganti-clockwise_jpg.rf.04a7f17aaebab64f74770c91a5fcda01.jpg,0,0,1,0
678-jpg__jpg-jpganti-clockwise_jpg.rf.04971e950bd608d9c57d5e7509090599.jpg,0,1,0,0
132-webp__jpg_jpg.rf.050053354382ff4888c010d89d64ccea.jpg,0,1,0,0
397-jpg__jpg-jpganti-clockwise_jpg.rf.0544c162d97267e82f86a0440fc421dd.jpg,1,0,0,0
59_jpg.rf.0594078ed8990583909749709282feed.jpg,0,0,0,1
620-jpg__jpg_jpg.rf.04fd6d55d753b4074b7b6b07810d2ada.jpg,0,1,0,0
95-jpg__jpg-jpganti-clockwise_jpg.rf.056f73b8e58e769a14c6e72d968f611e.jpg,1,0,1,0
460-jpg__jpg-jpganti-clockwise_jpg.rf.04ef09763bc7fb4149f35de53aad693c.jpg,0,1,0,0
700-jpg__jpg_jpg.rf.05fdf64e94967d54028543ddd473b6f3.jpg,1,0,0,0
396-jpg__jpg-jpganti-clockwise_jpg.rf.057defd9e8c7e1c8e2ca505727e29922.jpg,1,0,0,0
35_jpg.rf.0537c8f475c27f3fc429f776981b7eb3.jpg,0,0,1,0
363-jpg__jpg-jpganti-clockwise_jpg.rf.062a0e9d9e578dd2c09ffb181a347822.jpg,1,0,0,0
139-jpg__jpg-jpganti-clockwise_jpg.rf.062cdc1033c6b45c5776ccb9079326fc.jpg,0,1,0,0
562-jpg__jpg_jpg.rf.0604be65d742e6504451b465f682ec57.jpg,0,1,0,0
655-jpg__jpg_jpg.rf.0667918bbc109641e1cf5c27e4a34eca.jpg,0,0,0,1
223-jpg__jpg_jpg.rf.06701be27f97d4456a8d9611cd571021.jpg,0,1,0,0
409-jpg__jpg-jpganti-clockwise_jpg.rf.06a9fdc8c10d7da51e1401c2db81db0d.jpg,0,0,1,0
5-jpg__jpg_jpg.rf.0678d2b657356e2af898e85fdcd6a7d0.jpg,1,0,0,0
613-jpg__jpg-jpganti-clockwise_jpg.rf.06e666fc777326283ab2a31c81f81681.jpg,1,1,0,0
430-jpg__jpg_jpg.rf.065d2869137f0301035d8d64ba0adff5.jpg,0,0,1,0
327-jpg__jpg_jpg.rf.066a82007ce17101fb5405b74c88b225.jpg,1,0,0,0
474-jpg__jpg-jpganti-clockwise_jpg.rf.06f64c98f5eb90f6fdb1d39d50e096a8.jpg,1,0,0,0
508-jpg__jpg-jpganti-clockwise_jpg.rf.06b70b33fd63c440391a447a8cd695ac.jpg,0,1,0,0
89_jpg.rf.0691e4cf9bd3536255bbb4b600ff1e72.jpg,0,0,0,1
382-jpg__jpg_jpg.rf.07dd3d8e3cc5b680a1b32d2ea61f102d.jpg,0,0,0,1
93_jpg.rf.0779a056ebafabf88e7c94c204b7fd70.jpg,0,0,0,1
196-jpg__jpg_jpg.rf.06c8f8cf01ea62aaf4dd1ee203f366ca.jpg,0,1,0,0
360-jpg__jpg-jpganti-clockwise_jpg.rf.0805f02342704509e5fe5328ea71df02.jpg,0,0,1,0
539-jpg__jpg-jpganti-clockwise_jpg.rf.070111b8e73ad419a11b8ea4743db4af.jpg,0,1,0,0
610-jpg__jpg_jpg.rf.07c3a780d037b7433b9fb98c5e78d6a8.jpg,0,1,0,0
370-jpg__jpg-jpganti-clockwise_jpg.rf.07a377366dfc9aec06f9e5a0f425aa8d.jpg,1,0,0,0
616-jpg__jpg_jpg.rf.07f7c36260a59e42e1bdc14202e64d96.jpg,0,1,0,0
416-jpg__jpg-jpganti-clockwise_jpg.rf.0723c6827c0285a228ee0a32357fc701.jpg,0,0,1,0
410-jpg__jpg_jpg.rf.0702878db1f63cb7f4a3c672daa16fef.jpg,1,0,0,0
697-jpeg__jpg_jpg.rf.06db0a21acaafd16ecfa820983e55f44.jpg,0,1,0,0
12-webp__jpg-jpganti-clockwise_jpg.rf.072dbf35ca2bddbfaba33a944d04984c.jpg,1,0,0,0
322-jpg__jpg-jpganti-clockwise_jpg.rf.06c149686939d5649d8c978d06a4db26.jpg,1,0,0,0
426-jpg__jpg-jpganti-clockwise_jpg.rf.081dc1ad9c11e32e08d672140d9f0359.jpg,0,0,0,1
451-jpg__jpg-jpganti-clockwise_jpg.rf.0820277c916446f3da203d8ba335cd3b.jpg,1,0,1,0
289-jpg__jpg_jpg.rf.076f91d6bc05adddd77a52ce815a461d.jpg,1,0,0,0
13_jpg.rf.07eb925346318dcbc5a1e8f6b73cb545.jpg,1,0,0,0
378-jpg__jpg-jpganti-clockwise_jpg.rf.08ecbc577e15f0a5747aa6deb60a3f6c.jpg,1,0,0,0
47-png__jpg_jpg.rf.08589f32aaa5cb9b0e03ef4978fb3ecd.jpg,0,0,1,0
678-jpg__jpg-jpganti-clockwise_jpg.rf.086cba9cdd7d6915dba892d861e8d56d.jpg,0,1,0,0
280-jpg__jpg-jpganti-clockwise_jpg.rf.088588cd72c6939c7cc22dcc0e8f7061.jpg,1,0,0,0
99-jpg__jpg-jpganti-clockwise_jpg.rf.083412eb4db4fa7c694ca02f8d8d6065.jpg,1,0,0,0
348-jpg__jpg_jpg.rf.0879fe5a97ecd86c37e18c7800c23aee.jpg,1,0,0,0
427-jpg__jpg_jpg.rf.089c4969c8cc9125d06e266e27e87149.jpg,0,0,1,0
176-jpg__jpg_jpg.rf.092a40ed30256d966dff0de9fb13bbdc.jpg,1,0,0,0
70-jpg__jpg_jpg.rf.097e9953474771786ad3b78c7fc136e3.jpg,1,0,0,0
76_jpg.rf.094f03bba8e564149b35d70b4f111f48.jpg,0,0,0,1
300-jpg__jpg_jpg.rf.094186325c469b91b1c02beef9dbe879.jpg,1,0,0,0
489-jpg__jpg-jpganti-clockwise_jpg.rf.09a22164886048ff0575af4b3a36168c.jpg,0,1,0,0
65-jpg__jpg_jpg.rf.08d8c1881ad7d018fd5249ccb638067c.jpg,1,0,0,0
288-jpg__jpg_jpg.rf.09ab6649aeb4ff7c55055ce18e62eff6.jpg,1,0,0,0
123-jpg__jpg_jpg.rf.09b4eebf6f89520bf7e55188c9608191.jpg,0,1,0,0
489-jpg__jpg_jpg.rf.08c38de461da984ea694c67a7954a40f.jpg,0,1,0,0
45_jpg.rf.08be8b378958235a5c80cbad89bd0f2e.jpg,0,1,0,0
399-jpg__jpg-jpganti-clockwise_jpg.rf.09a840dd08a9df3b6fc1c8e9794a6304.jpg,1,0,0,0
378-jpg__jpg-jpganti-clockwise_jpg.rf.0936e0382f715d6d884340a966093c5c.jpg,1,0,0,0
603-jpg__jpg_jpg.rf.090471d4c93571f1f483b121eddaf030.jpg,0,1,0,0
4-jpg__jpg_jpg.rf.09e635d616f723e70c7f211d1cdf9cd3.jpg,1,0,0,0
309-jpg__jpg_jpg.rf.084746b83654d3c31c5f534296c8c7e7.jpg,1,0,1,0
181-jpg__jpg_jpg.rf.09eed370c682c2110d18a08b54053b47.jpg,1,0,0,0
489-jpg__jpg_jpg.rf.09f8d0f7c7944634309a86d3af73bd4e.jpg,0,1,0,0
610-jpg__jpg_jpg.rf.0a00b43463d73f7476ea1c99b8317f18.jpg,0,1,0,0
175-jpg__jpg_jpg.rf.0a0affe5e93e0be614d1965937a6398c.jpg,1,0,0,0
438-jpg__jpg-jpganti-clockwise_jpg.rf.0bdb7c84424d73aa729af49ece162816.jpg,1,0,0,0
23-jpg__jpg-jpganti-clockwise_jpg.rf.0a1268d226c7a6738b2b69d26d0fe903.jpg,1,0,1,0
126-jpg__jpg_jpg.rf.0a62cd421a78b8d5cffe0fb170842b85.jpg,0,1,0,0
592-jpg__jpg-jpganti-clockwise_jpg.rf.0a4db38f2cd0ccebddef8d6b30603a77.jpg,0,1,0,0
379-jpg__jpg_jpg.rf.0bf387b945daadcd048681be8326fb70.jpg,1,0,0,0
421-jpg__jpg-jpganti-clockwise_jpg.rf.0a2cb43a80aed5e5c7832838914d0fa3.jpg,0,0,1,0
639-jpg__jpg-jpganti-clockwise_jpg.rf.0a20111a21e3b9f7fca4e35a1db7a65d.jpg,0,1,0,0
274-jpg__jpg-jpganti-clockwise_jpg.rf.0b5905acef554aab7bd753ea41e2f33f.jpg,1,0,0,0
652-jpg__jpg-jpganti-clockwise_jpg.rf.0b3b019d936c8679c995c98fbc5d4542.jpg,0,0,1,0
50-jpg__jpg_jpg.rf.0b54e449bb17f686736efd542f66b4fa.jpg,1,0,0,0
430-jpg__jpg_jpg.rf.0b7ae54f827eef5d511999b6bb6636b0.jpg,0,0,1,0
668-jpg__jpg_jpg.rf.0a5f6369285ab74225295945b912da95.jpg,0,0,1,0
346-jpg__jpg_jpg.rf.0c4552a25d652ea0cb690cd9bad89a24.jpg,1,0,0,0
60-jpg__jpg_jpg.rf.0b9fe36be377998419db3dedd06abfcc.jpg,1,0,0,0
276-jpg__jpg-jpganti-clockwise_jpg.rf.0a9ad88f1ddf40e5ecb3d1d0a7f15665.jpg,1,0,0,0
87-jpg__jpg_jpg.rf.0ae05a2ac71aed693eeedc64cc71d5c5.jpg,1,0,0,0
698-jpg__jpg_jpg.rf.0a4cb6fcc8387025b8a41019b4ccceea.jpg,0,0,0,1
693-jpg__jpg-jpganti-clockwise_jpg.rf.0bc5a833c88615e3e68ddbffd0e9ca82.jpg,1,0,0,0
604-jpg__jpg-jpganti-clockwise_jpg.rf.0ac912e84137f9f54802c6c55aa3924b.jpg,0,1,0,0
433-jpg__jpg-jpganti-clockwise_jpg.rf.0b830ef47191464a8636301d4a0eec5a.jpg,0,0,1,0
333-jpg__jpg-jpganti-clockwise_jpg.rf.0b2562d56323e425fbdbea3c7daf3964.jpg,0,0,1,0
658-jpg__jpg-jpganti-clockwise_jpg.rf.0c31b4cadc91e5b6698e1af383a3e633.jpg,0,1,0,0
421-jpg__jpg-jpganti-clockwise_jpg.rf.0ba32f4c88e68fc29b212f98c12420d9.jpg,0,0,1,0
139-jpg__jpg-jpganti-clockwise_jpg.rf.0ac02b07ffc7c937492f1c04c61e8762.jpg,0,1,0,0
351-jpg__jpg-jpganti-clockwise_jpg.rf.0c44aa97bb7c51535deab9b2f85036c3.jpg,1,0,0,0
9_jpg.rf.0cde228d07726351649b2a7d1c82b9ae.jpg,0,1,0,0
107_jpg.rf.0c718e1bf7281ce485997e73c1bd5037.jpg,0,1,0,0
582-jpg__jpg_jpg.rf.0c8447cfaa7141d46ebbbdb009e5eedd.jpg,1,0,0,0
44-webp__jpg-jpganti-clockwise_jpg.rf.0df2a3ae46b957865994f599aa4a95e8.jpg,0,1,0,1
684-webp__jpg_jpg.rf.0d84c368bd663eaa970b7a78274d70cb.jpg,1,0,1,0
556-jpg__jpg-jpganti-clockwise_jpg.rf.0d05e1ffc03845515d14570a817f7073.jpg,1,0,0,0
301-jpg__jpg_jpg.rf.0e729ccd064c02e831246e9eba1db389.jpg,1,0,1,0
281-jpg__jpg_jpg.rf.0d9dc4e3d9a4bd04ae50aa83e3dc72ff.jpg,1,0,0,0
221-jpg__jpg_jpg.rf.0cf527d3ad3268e886345124041db701.jpg,0,1,0,0
84_jpg.rf.0d4d55b26d1e89a7372040cd10238934.jpg,0,0,0,1
693-jpg__jpg-jpganti-clockwise_jpg.rf.0e0b4384d4092c893e6ce1a3a5d61090.jpg,1,0,0,0
503-jpg__jpg-jpganti-clockwise_jpg.rf.0e899edcd91226988f5b0d1617b44193.jpg,0,1,0,0
250-jpg__jpg-jpganti-clockwise_jpg.rf.0c53255f7b5c750a1e03e8762a3d0051.jpg,1,1,1,1
436-jpg__jpg-jpganti-clockwise_jpg.rf.0ec83abd9252cd414808fdd33fba9c53.jpg,1,0,0,0
173-jpg__jpg_jpg.rf.0d6755829ea681e460c3e610921aaafe.jpg,0,0,1,0
9-jpg__jpg-jpganti-clockwise_jpg.rf.0d0647e1c1dcbb781d2c894775119b43.jpg,1,0,0,0
329-jpg__jpg-jpganti-clockwise_jpg.rf.0c694750e9b80b0898d458c31c8702ff.jpg,1,0,0,0
540-jpg__jpg-jpganti-clockwise_jpg.rf.0e5aef40f4b70ffc106c4d4c318213fd.jpg,0,0,0,1
4-jpg__jpg-jpganti-clockwise_jpg.rf.0ea3cd6f677ca3c9c013ec453c8840bc.jpg,1,0,0,0
88-jpg__jpg-jpganti-clockwise_jpg.rf.0ec1697de7edd9c92907f20d391d5987.jpg,1,0,0,0
39_jpg.rf.0d6d582781d7035ea02a539f7fa7b5f4.jpg,1,0,0,0
618-jpg__jpg_jpg.rf.0da69a1ae8e8ed96665fec64691ab55e.jpg,0,1,0,0
59_jpg.rf.0ec8e5c7b683df4f549d68c63666d278.jpg,0,0,0,1
676-jpg__jpg-jpganti-clockwise_jpg.rf.0dad5222bfee5872afc5070c23faa617.jpg,1,0,0,0
562-jpg__jpg-jpganti-clockwise_jpg.rf.0e95e7da64d486d2f91d08ae47c4506f.jpg,0,1,0,0
524_jpg.rf.0cc51e2f14962cfbd70d09c9cc39e271.jpg,0,1,0,0
82-webp__jpg-jpganti-clockwise_jpg.rf.0efc646a61d5cc1d7f46c1086ba5c1c1.jpg,1,0,1,0
22-jpg__jpg_jpg.rf.0f90dafd4053eaa8e44edbfa33b8ed2c.jpg,1,0,0,0
501-jpg__jpg-jpganti-clockwise_jpg.rf.103b5d18712fdac2801e72baf66a074a.jpg,0,1,0,0
137-jpg__jpg-jpganti-clockwise_jpg.rf.100485c7bb43cf72a1fefb9603242df3.jpg,0,1,0,0
100-jpg__jpg-jpganti-clockwise-jpganti-clockwise_jpg.rf.107ed375aa507d94264a528349b038d0.jpg,1,0,0,0
21-webp__jpg-jpganti-clockwise_jpg.rf.105e8bfa4b078ccd7be3d5d5c3766dee.jpg,1,0,0,0
578-jpg__jpg-jpganti-clockwise_jpg.rf.115026a618b89deb4989290876d7967c.jpg,0,1,0,0
296-jpg__jpg_jpg.rf.101abafcd8acfc7b33d48e17014bd681.jpg,1,0,0,0
341-jpg__jpg_jpg.rf.105072d6e4a2535049ef280f221f9937.jpg,1,0,0,0
607-jpg__jpg_jpg.rf.1070928fe826457df497e9bdca75e2cc.jpg,0,1,0,0
62-webp__jpg_jpg.rf.10edf8585db6f154d919f7ae7e2e09f5.jpg,0,1,0,0
73_jpg.rf.0fd339bdf2a1351ef146e4d92312c9a3.jpg,0,0,0,1
263-jpg__jpg-jpganti-clockwise_jpg.rf.0f9b917fadc63a64b0575f982cb3fb79.jpg,0,1,0,0
405-jpg__jpg_jpg.rf.0f89c5dc70dafb29c78725e8c9dead0f.jpg,1,0,0,0
47-png__jpg_jpg.rf.1147f1f3eadae28e0cc501b529741231.jpg,0,0,1,0
91-jpg__jpg-jpganti-clockwise_jpg.rf.10f33bd67b8ee39ce22399706351ce3c.jpg,1,0,0,0
505-jpg__jpg-jpganti-clockwise_jpg.rf.101e5bdf92fe5d60f4eb5feb5ab3aeef.jpg,0,1,0,0
276-jpg__jpg_jpg.rf.1155a1067fdee593c61ed88a8431118c.jpg,1,0,0,0
309-jpg__jpg_jpg.rf.116bcb0450e648faba5ce040d1b11594.jpg,1,0,1,0
435-jpg__jpg_jpg.rf.10e365fe7a76c18e921269116c110f1c.jpg,0,0,1,0
35_jpg.rf.1115f89efdfb3efafe6b9c3c16f6568b.jpg,0,0,1,0
213-jpg__jpg_jpg.rf.10d5664942d8aa10d209840bcf491936.jpg,0,1,0,0
689-jpg__jpg_jpg.rf.0f3697fa3f1b837d29666e433edbbfec.jpg,1,0,0,0
44-webp__jpg_jpg.rf.102e0aa80397fd2399764c663fbfd7f5.jpg,0,1,0,1
373-jpg__jpg-jpganti-clockwise_jpg.rf.10df6c157096575bd142a6418b1ce25a.jpg,1,0,0,0
416-jpg__jpg-jpganti-clockwise_jpg.rf.0ff8c6de18814ae2ba1ca3d53a6c66ab.jpg,0,0,1,0
480-jpg__jpg-jpganti-clockwise_jpg.rf.116ee21e00f4ac513253256d7b00ca95.jpg,0,1,0,0
168-jpg__jpg_jpg.rf.12431f381eea953f73f4b3f048fbb49d.jpg,1,0,0,0
374-jpg__jpg-jpganti-clockwise_jpg.rf.117906b1b52683a60b689543d87b5b59.jpg,1,0,0,0
1-jpg__jpg-jpganti-clockwise-jpganti-clockwise_jpg.rf.12e91daca7ae661647aebfd989df2846.jpg,1,0,0,0
571-jpg__jpg-jpganti-clockwise_jpg.rf.13286a83fcf7c7466707c79b4aaeae02.jpg,0,0,0,1
27-jpg__jpg_jpg.rf.12ad31e68f161c02f9a51e1e203006f0.jpg,1,0,0,0
439-jpg__jpg-jpganti-clockwise_jpg.rf.119b5d68d4d3b172938cf81fa190514a.jpg,0,0,1,0
577-jpg__jpg_jpg.rf.12a13f6fa69fb5925a65a567feac1290.jpg,0,1,0,0
158-jpg__jpg-jpganti-clockwise_jpg.rf.117240883f978ebca1063688f4938344.jpg,1,0,0,0
511-jpg__jpg-jpganti-clockwise_jpg.rf.127a07db2e2818b111adde8cdb34d8ab.jpg,1,0,0,0
612-jpg__jpg-jpganti-clockwise_jpg.rf.12a52e64808505943b1fc7d0c8cd2457.jpg,0,1,0,0
701-jpg__jpg-jpganti-clockwise_jpg.rf.12e37702e1365d9a4b2ec3b98f50e4b8.jpg,0,0,1,0
42_jpg.rf.13353d804cc17de827822d7ac5fa3b75.jpg,1,0,0,0
523-jpganti-clockwise_jpg.rf.1364af225aa63a32d60f4f023278c122.jpg,0,1,0,0
244-jpg__jpg-jpganti-clockwise_jpg.rf.11c765043b62a3ae4aa50db0040174d9.jpg,0,1,0,0
409-jpg__jpg-jpganti-clockwise_jpg.rf.12941efb0d240da96c149ba3dda3c5e4.jpg,0,0,1,0
217-jpg__jpg-jpganti-clockwise_jpg.rf.12f4f652086201bcfb1e542857316179.jpg,0,1,0,0
396-jpg__jpg-jpganti-clockwise_jpg.rf.1265fb4ca80f50e85470468cbcd70e39.jpg,1,0,0,0
297-jpg__jpg_jpg.rf.12db72773af218bcea6aa5ba6842a309.jpg,1,0,0,0
516-jpg__jpg_jpg.rf.13397cf6382456254cfaa6188600c581.jpg,0,1,0,0
664-jpg__jpg_jpg.rf.12864bd5d3755c172f87d896c05364dd.jpg,0,0,0,1
324-jpg__jpg_jpg.rf.136c0722e3b73e332f497bea81906b03.jpg,1,0,1,0
624-jpg__jpg-jpganti-clockwise_jpg.rf.12c3a5131139937f5a98a698d8c9f76f.jpg,0,1,0,0
320-jpg__jpg_jpg.rf.132d8c023670cca43f6222b1087bda0b.jpg,0,0,1,0
428-jpg__jpg-jpganti-clockwise_jpg.rf.137d32fd3c42c17e040c378b112c887a.jpg,1,0,1,0
513-jpg__jpg-jpganti-clockwise_jpg.rf.132c5a03aecde9f63845dca4b6f10cec.jpg,0,1,0,0
274-jpg__jpg_jpg.rf.13a9c47b06d08fbb928e3b472858bec0.jpg,1,0,0,0
313-jpg__jpg-jpganti-clockwise_jpg.rf.13ae487804d0649df585c01b337a4418.jpg,1,0,0,0
648-jpg__jpg_jpg.rf.13f0d557bc48fa662ce6850e07d405a4.jpg,0,0,0,1
191-jpg__jpg-jpganti-clockwise_jpg.rf.1301d958e4285e2db70b0ee7b69d8a0c.jpg,0,1,0,0
441-jpg__jpg-jpganti-clockwise_jpg.rf.1401d218e888d552e973a131183e6727.jpg,1,0,0,0
10_jpg.rf.13f48e4acf26feef353873051543597f.jpg,0,1,0,0
60-jpg__jpg_jpg.rf.13af438c928c2c3a0f3570a729396853.jpg,1,0,0,0
435-jpg__jpg_jpg.rf.1459beb87f7e3f40e863b85ff4264f00.jpg,0,0,1,0
518-jpg__jpg-jpganti-clockwise_jpg.rf.147f4ff595277c436917d132fa4ac789.jpg,0,1,0,0
411-jpg__jpg_jpg.rf.14194381841b5b0814968beaf90adfe0.jpg,1,0,0,0
172-jpg__jpg_jpg.rf.14828680499199aa2b0bad1f94e4f48c.jpg,1,0,0,0
532-jpg__jpg-jpganti-clockwise_jpg.rf.147ac00795fbb238d6d54f88469134c4.jpg,1,0,0,0
637-jpg__jpg-jpganti-clockwise_jpg.rf.14b935175555d304600c8f1d26a7e390.jpg,0,0,0,1
69_jpg.rf.14d77731700df6a2c794207103df6dfd.jpg,0,0,0,1
597-jpg__jpg_jpg.rf.14e1e9d645925a8cd9d2d3984e3979f6.jpg,0,1,0,0
49_jpg.rf.14c11d9a1231fe1b576688b66dc1490d.jpg,0,1,0,0
410-jpg__jpg_jpg.rf.13f6aa75c79c8002bb9376f53bfca39b.jpg,1,0,0,0
575-jpg__jpg-jpganti-clockwise_jpg.rf.142cea6c24744b8689613dab2a5b48a5.jpg,0,0,1,0
358-jpg__jpg-jpganti-clockwise_jpg.rf.14c4d6e2ac48c6965de7c48137fa1b3d.jpg,1,0,0,0
460-jpg__jpg_jpg.rf.148e2fd3d636ebe5a946fe6d44b64dae.jpg,0,1,0,0
669-jpg__jpg_jpg.rf.1470b63cef301f5a37e5da63f7faef5a.jpg,1,0,0,0
182-jpg__jpg_jpg.rf.1494f4ae6193f679b9ca87e096f2b5c2.jpg,1,0,0,0
33-jpg__jpg-jpganti-clockwise_jpg.rf.14eae3dfeb15ef5dfd2214209daae481.jpg,0,1,0,0
153-jpg__jpg_jpg.rf.14efbfbf834dd85e769a693e672c804a.jpg,0,1,0,0
60_jpg.rf.147ca23b77cdaf61d15e8da15de728e6.jpg,0,0,0,1
244-jpg__jpg_jpg.rf.14ff53202be352efffe0165b2c436c3f.jpg,0,1,0,0
33_jpg.rf.150141308df208d92c6a7b29a2270185.jpg,0,0,1,0
459-jpg__jpg-jpganti-clockwise_jpg.rf.148053fef933b0b0af95b957139393fc.jpg,0,1,0,0
526-jpg__jpg-jpganti-clockwise_jpg.rf.15190353589ef48edea1d6e5ca35209c.jpg,0,1,0,0
205-jpg__jpg_jpg.rf.14f66197be60cf6731e76dfc769ca14e.jpg,0,1,0,0
493-jpg__jpg-jpganti-clockwise_jpg.rf.151e566a89fc56d1539519136d233586.jpg,0,0,1,0
99-jpg__jpg-jpganti-clockwise_jpg.rf.15d25865757dc87a16158d035746bcff.jpg,1,0,0,0
567-jpg__jpg-jpganti-clockwise_jpg.rf.15f8e1755aa618da4b3e58b687a8fd28.jpg,0,1,0,0
507-jpg__jpg-jpganti-clockwise_jpg.rf.15ae85e56d8ada34a654bc3ffbc5d943.jpg,0,1,0,0
457-jpg__jpg-jpganti-clockwise_jpg.rf.152e2a6b212e04ec1ebb3ba4a06f2f61.jpg,1,0,0,0
21-webp__jpg_jpg.rf.14e40c25a90aae679c8e7cdf4d5e7e7d.jpg,1,0,0,0
274-jpg__jpg_jpg.rf.15e13eefc5d75f6df6c1e1bded2607f2.jpg,1,0,0,0
154-png__jpg_jpg.rf.15edeaa39d99ef004b2f9a278e34ef7f.jpg,1,0,0,0
107-jpg__jpg-jpganti-clockwise_jpg.rf.15281f9d6fa87902a01a6b99b0f306fe.jpg,1,0,0,0
532-jpg__jpg-jpganti-clockwise_jpg.rf.1597901541c6484eae784f47e7553fbc.jpg,1,0,0,0
29-jpg__jpg_jpg.rf.1402064aa87c95eca4c3f3fcf9fe17bf.jpg,1,0,0,0
60_jpg.rf.15fe8ceee2472dc93b64de64b1fcb272.jpg,0,0,0,1
255-jpg__jpg-jpganti-clockwise_jpg.rf.149808ca68044f813488667235d45e15.jpg,0,0,0,1
